Country,Balance,Time,Product,Value,Unit,Month,Year
Colombia,Net Electricity Production,2019-12-01,Other Renewables,0.0,GWh,12,2019
Colombia,Net Electricity Production,2019-12-01,Wind,4.587,GWh,12,2019
Colombia,Net Electricity Production,2019-11-01,Hydro,4326.4463,GWh,11,2019
Colombia,Net Electricity Production,2019-11-01,Combustible Renewables,127.1442,GWh,11,2019
Colombia,Net Electricity Production,2019-11-01,Geothermal,0.0,GWh,11,2019
Colombia,Net Electricity Production,2019-11-01,Solar,13.1792,GWh,11,2019
Colombia,Net Electricity Production,2019-11-01,Other Renewables,0.0,GWh,11,2019
Colombia,Net Electricity Production,2019-11-01,Wind,3.3739,GWh,11,2019
Colombia,Net Electricity Production,2019-10-01,Hydro,4343.7145,GWh,10,2019
Colombia,Net Electricity Production,2019-10-01,Combustible Renewables,127.1521,GWh,10,2019
Colombia,Net Electricity Production,2019-10-01,Geothermal,0.0,GWh,10,2019
Colombia,Net Electricity Production,2019-10-01,Solar,12.2493,GWh,10,2019
Colombia,Net Electricity Production,2019-10-01,Other Renewables,0.0,GWh,10,2019
Colombia,Net Electricity Production,2019-10-01,Wind,2.2724,GWh,10,2019
Colombia,Net Electricity Production,2019-09-01,Hydro,4487.7466,GWh,9,2019
Colombia,Net Electricity Production,2019-09-01,Combustible Renewables,127.1505,GWh,9,2019
Colombia,Net Electricity Production,2019-09-01,Geothermal,0.0,GWh,9,2019
Colombia,Net Electricity Production,2019-09-01,Solar,12.4992,GWh,9,2019
Colombia,Net Electricity Production,2019-09-01,Other Renewables,0.0,GWh,9,2019
Colombia,Net Electricity Production,2019-09-01,Wind,2.4165,GWh,9,2019
Colombia,Net Electricity Production,2019-08-01,Hydro,4993.6641,GWh,8,2019
Colombia,Net Electricity Production,2019-08-01,Combustible Renewables,127.1511,GWh,8,2019
Colombia,Net Electricity Production,2019-08-01,Geothermal,0.0,GWh,8,2019
Colombia,Net Electricity Production,2019-08-01,Solar,13.1855,GWh,8,2019
Colombia,Net Electricity Production,2019-08-01,Other Renewables,0.0,GWh,8,2019
Colombia,Net Electricity Production,2019-08-01,Wind,3.786,GWh,8,2019
Colombia,Net Electricity Production,2019-07-01,Hydro,5101.3135,GWh,7,2019
Colombia,Net Electricity Production,2019-07-01,Combustible Renewables,127.1514,GWh,7,2019
Colombia,Net Electricity Production,2019-07-01,Geothermal,0.0,GWh,7,2019
Colombia,Net Electricity Production,2019-07-01,Solar,12.702,GWh,7,2019
Colombia,Net Electricity Production,2019-07-01,Other Renewables,0.0,GWh,7,2019
Colombia,Net Electricity Production,2019-07-01,Wind,6.3567,GWh,7,2019
Colombia,Net Electricity Production,2019-06-01,Hydro,4901.9759,GWh,6,2019
Colombia,Net Electricity Production,2019-06-01,Combustible Renewables,127.1482,GWh,6,2019
Colombia,Net Electricity Production,2019-06-01,Geothermal,0.0,GWh,6,2019
Colombia,Net Electricity Production,2019-06-01,Solar,11.9723,GWh,6,2019
Colombia,Net Electricity Production,2019-06-01,Other Renewables,0.0,GWh,6,2019
Colombia,Net Electricity Production,2019-06-01,Wind,6.4304,GWh,6,2019
Colombia,Net Electricity Production,2019-05-01,Hydro,4810.2852,GWh,5,2019
Colombia,Net Electricity Production,2019-05-01,Combustible Renewables,127.1417,GWh,5,2019
Colombia,Net Electricity Production,2019-05-01,Geothermal,0.0,GWh,5,2019
Colombia,Net Electricity Production,2019-05-01,Solar,10.4222,GWh,5,2019
Colombia,Net Electricity Production,2019-05-01,Other Renewables,0.0,GWh,5,2019
Colombia,Net Electricity Production,2019-05-01,Wind,6.1812,GWh,5,2019
Colombia,Net Electricity Production,2019-04-01,Hydro,4478.6759,GWh,4,2019
Colombia,Net Electricity Production,2019-04-01,Combustible Renewables,127.146,GWh,4,2019
Colombia,Net Electricity Production,2019-04-01,Geothermal,0.0,GWh,4,2019
Colombia,Net Electricity Production,2019-04-01,Solar,12.6934,GWh,4,2019
Colombia,Net Electricity Production,2019-04-01,Other Renewables,0.0,GWh,4,2019
Colombia,Net Electricity Production,2019-04-01,Wind,6.8334,GWh,4,2019
Colombia,Net Electricity Production,2019-03-01,Hydro,4172.0932,GWh,3,2019
Colombia,Net Electricity Production,2019-03-01,Combustible Renewables,127.1503,GWh,3,2019
Colombia,Net Electricity Production,2019-03-01,Geothermal,0.0,GWh,3,2019
Colombia,Net Electricity Production,2019-03-01,Solar,11.9851,GWh,3,2019
Colombia,Net Electricity Production,2019-03-01,Other Renewables,0.0,GWh,3,2019
Colombia,Net Electricity Production,2019-03-01,Wind,6.3316,GWh,3,2019
Colombia,Net Electricity Production,2019-02-01,Hydro,3617.0881,GWh,2,2019
Colombia,Net Electricity Production,2019-02-01,Combustible Renewables,127.1495,GWh,2,2019
Colombia,Net Electricity Production,2019-02-01,Geothermal,0.0,GWh,2,2019
Colombia,Net Electricity Production,2019-02-01,Solar,6.2293,GWh,2,2019
Colombia,Net Electricity Production,2019-02-01,Other Renewables,0.0,GWh,2,2019
Colombia,Net Electricity Production,2019-02-01,Wind,6.693,GWh,2,2019
Colombia,Net Electricity Production,2019-01-01,Hydro,3920.3703,GWh,1,2019
Colombia,Net Electricity Production,2019-01-01,Combustible Renewables,127.1524,GWh,1,2019
Colombia,Net Electricity Production,2019-01-01,Geothermal,0.0,GWh,1,2019
Colombia,Net Electricity Production,2019-01-01,Solar,4.1238,GWh,1,2019
Colombia,Net Electricity Production,2019-01-01,Other Renewables,0.0,GWh,1,2019
Colombia,Net Electricity Production,2019-01-01,Wind,6.3637,GWh,1,2019
Colombia,Net Electricity Production,2018-12-01,Hydro,4622.7516,GWh,12,2018
Colombia,Net Electricity Production,2018-12-01,Combustible Renewables,118.3338,GWh,12,2018
Colombia,Net Electricity Production,2018-12-01,Geothermal,0.0,GWh,12,2018
Colombia,Net Electricity Production,2018-12-01,Solar,4.4779,GWh,12,2018
Colombia,Net Electricity Production,2018-12-01,Other Renewables,0.0,GWh,12,2018
Colombia,Net Electricity Production,2018-12-01,Wind,5.6549,GWh,12,2018
Colombia,Net Electricity Production,2018-11-01,Hydro,5171.7903,GWh,11,2018
Colombia,Net Electricity Production,2018-11-01,Combustible Renewables,118.2031,GWh,11,2018
Colombia,Net Electricity Production,2018-11-01,Geothermal,0.0,GWh,11,2018
Colombia,Net Electricity Production,2018-11-01,Solar,0.7277,GWh,11,2018
Colombia,Net Electricity Production,2018-11-01,Other Renewables,0.0,GWh,11,2018
Colombia,Net Electricity Production,2018-11-01,Wind,3.6409,GWh,11,2018
Colombia,Net Electricity Production,2018-10-01,Hydro,5131.3907,GWh,10,2018
Colombia,Net Electricity Production,2018-10-01,Combustible Renewables,118.3166,GWh,10,2018
Colombia,Net Electricity Production,2018-10-01,Geothermal,0.0,GWh,10,2018
Colombia,Net Electricity Production,2018-10-01,Solar,0.8364,GWh,10,2018
Colombia,Net Electricity Production,2018-10-01,Other Renewables,0.0,GWh,10,2018
Colombia,Net Electricity Production,2018-10-01,Wind,1.8497,GWh,10,2018
Colombia,Net Electricity Production,2018-09-01,Hydro,4936.7191,GWh,9,2018
Colombia,Net Electricity Production,2018-09-01,Combustible Renewables,118.2917,GWh,9,2018
Colombia,Net Electricity Production,2018-09-01,Geothermal,0.0,GWh,9,2018
Colombia,Net Electricity Production,2018-09-01,Solar,0.5289,GWh,9,2018
Colombia,Net Electricity Production,2018-09-01,Other Renewables,0.0,GWh,9,2018
Colombia,Net Electricity Production,2018-09-01,Wind,3.6692,GWh,9,2018
Colombia,Net Electricity Production,2018-08-01,Hydro,5189.1451,GWh,8,2018
Colombia,Net Electricity Production,2018-08-01,Combustible Renewables,118.3197,GWh,8,2018
Colombia,Net Electricity Production,2018-08-01,Geothermal,0.0,GWh,8,2018
Colombia,Net Electricity Production,2018-08-01,Solar,0.6171,GWh,8,2018
Colombia,Net Electricity Production,2018-08-01,Other Renewables,0.0,GWh,8,2018
Colombia,Net Electricity Production,2018-08-01,Wind,5.59,GWh,8,2018
Colombia,Net Electricity Production,2018-07-01,Hydro,5209.7446,GWh,7,2018
Colombia,Net Electricity Production,2018-07-01,Combustible Renewables,118.3184,GWh,7,2018
Colombia,Net Electricity Production,2018-07-01,Geothermal,0.0,GWh,7,2018
Colombia,Net Electricity Production,2018-07-01,Solar,1.4712,GWh,7,2018
Colombia,Net Electricity Production,2018-07-01,Other Renewables,0.0,GWh,7,2018
Colombia,Net Electricity Production,2018-07-01,Wind,5.6915,GWh,7,2018
Colombia,Net Electricity Production,2018-06-01,Hydro,4963.8795,GWh,6,2018
Colombia,Net Electricity Production,2018-06-01,Combustible Renewables,118.2554,GWh,6,2018
Colombia,Net Electricity Production,2018-06-01,Geothermal,0.0,GWh,6,2018
Colombia,Net Electricity Production,2018-06-01,Solar,1.7057,GWh,6,2018
Colombia,Net Electricity Production,2018-06-01,Other Renewables,0.0,GWh,6,2018
Colombia,Net Electricity Production,2018-06-01,Wind,3.7201,GWh,6,2018
Colombia,Net Electricity Production,2018-05-01,Hydro,5046.0738,GWh,5,2018
Colombia,Net Electricity Production,2018-05-01,Combustible Renewables,118.1555,GWh,5,2018
Colombia,Net Electricity Production,2018-05-01,Geothermal,0.0,GWh,5,2018
Colombia,Net Electricity Production,2018-05-01,Solar,1.7668,GWh,5,2018
Colombia,Net Electricity Production,2018-05-01,Other Renewables,0.0,GWh,5,2018
Colombia,Net Electricity Production,2018-05-01,Wind,2.8794,GWh,5,2018
Colombia,Net Electricity Production,2018-04-01,Hydro,4905.4692,GWh,4,2018
Colombia,Net Electricity Production,2018-04-01,Combustible Renewables,118.2572,GWh,4,2018
Colombia,Net Electricity Production,2018-04-01,Geothermal,0.0,GWh,4,2018
Colombia,Net Electricity Production,2018-04-01,Solar,1.8253,GWh,4,2018
Colombia,Net Electricity Production,2018-04-01,Other Renewables,0.0,GWh,4,2018
Colombia,Net Electricity Production,2018-04-01,Wind,2.7123,GWh,4,2018
Colombia,Net Electricity Production,2018-03-01,Hydro,4482.1312,GWh,3,2018
Colombia,Net Electricity Production,2018-03-01,Combustible Renewables,118.2969,GWh,3,2018
Colombia,Net Electricity Production,2018-03-01,Geothermal,0.0,GWh,3,2018
Colombia,Net Electricity Production,2018-03-01,Solar,2.2511,GWh,3,2018
Colombia,Net Electricity Production,2018-03-01,Other Renewables,0.0,GWh,3,2018
Colombia,Net Electricity Production,2018-03-01,Wind,3.046,GWh,3,2018
Colombia,Net Electricity Production,2018-02-01,Hydro,3891.0167,GWh,2,2018
Colombia,Net Electricity Production,2018-02-01,Combustible Renewables,118.2877,GWh,2,2018
Colombia,Net Electricity Production,2018-02-01,Geothermal,0.0,GWh,2,2018
Colombia,Net Electricity Production,2018-02-01,Solar,2.0409,GWh,2,2018
Colombia,Net Electricity Production,2018-02-01,Other Renewables,0.0,GWh,2,2018
Colombia,Net Electricity Production,2018-02-01,Wind,2.3321,GWh,2,2018
Colombia,Net Electricity Production,2018-01-01,Hydro,4638.02,GWh,1,2018
Colombia,Net Electricity Production,2018-01-01,Combustible Renewables,118.2794,GWh,1,2018
Colombia,Net Electricity Production,2018-01-01,Geothermal,0.0,GWh,1,2018
Colombia,Net Electricity Production,2018-01-01,Solar,2.141,GWh,1,2018
Colombia,Net Electricity Production,2018-01-01,Other Renewables,0.0,GWh,1,2018
Colombia,Net Electricity Production,2018-01-01,Wind,1.4998,GWh,1,2018
Colombia,Net Electricity Production,2017-12-01,Hydro,5061.7784,GWh,12,2017
Colombia,Net Electricity Production,2017-12-01,Combustible Renewables,115.9531,GWh,12,2017
Colombia,Net Electricity Production,2017-12-01,Solar,3.2918,GWh,12,2017
Colombia,Net Electricity Production,2017-12-01,Wind,0.8393,GWh,12,2017
Colombia,Net Electricity Production,2017-11-01,Hydro,4876.7118,GWh,11,2017
Colombia,Net Electricity Production,2017-11-01,Combustible Renewables,115.8664,GWh,11,2017
Colombia,Net Electricity Production,2017-11-01,Solar,2.9756,GWh,11,2017
Colombia,Net Electricity Production,2017-11-01,Wind,0.3281,GWh,11,2017
Colombia,Net Electricity Production,2017-10-01,Hydro,4998.7696,GWh,10,2017
Colombia,Net Electricity Production,2017-10-01,Combustible Renewables,115.9838,GWh,10,2017
Colombia,Net Electricity Production,2017-10-01,Solar,2.9782,GWh,10,2017
Colombia,Net Electricity Production,2017-10-01,Wind,0.3213,GWh,10,2017
Colombia,Net Electricity Production,2017-09-01,Hydro,4962.0514,GWh,9,2017
Colombia,Net Electricity Production,2017-09-01,Combustible Renewables,115.9676,GWh,9,2017
Colombia,Net Electricity Production,2017-09-01,Solar,3.4292,GWh,9,2017
Colombia,Net Electricity Production,2017-09-01,Wind,0.1344,GWh,9,2017
Colombia,Net Electricity Production,2017-08-01,Hydro,5255.9233,GWh,8,2017
Colombia,Net Electricity Production,2017-08-01,Combustible Renewables,115.996,GWh,8,2017
Colombia,Net Electricity Production,2017-08-01,Solar,1.2882,GWh,8,2017
Colombia,Net Electricity Production,2017-08-01,Wind,0.0779,GWh,8,2017
Colombia,Net Electricity Production,2017-07-01,Hydro,5276.5423,GWh,7,2017
Colombia,Net Electricity Production,2017-07-01,Combustible Renewables,115.9641,GWh,7,2017
Colombia,Net Electricity Production,2017-07-01,Solar,0.0,GWh,7,2017
Colombia,Net Electricity Production,2017-06-01,Hydro,5099.3265,GWh,6,2017
Colombia,Net Electricity Production,2017-06-01,Combustible Renewables,115.8407,GWh,6,2017
Colombia,Net Electricity Production,2017-06-01,Solar,0.0,GWh,6,2017
Colombia,Net Electricity Production,2017-06-01,Wind,0.2123,GWh,6,2017
Colombia,Net Electricity Production,2017-05-01,Hydro,5251.3326,GWh,5,2017
Colombia,Net Electricity Production,2017-05-01,Combustible Renewables,115.7244,GWh,5,2017
Colombia,Net Electricity Production,2017-05-01,Solar,0.0,GWh,5,2017
Colombia,Net Electricity Production,2017-05-01,Wind,0.6446,GWh,5,2017
Colombia,Net Electricity Production,2017-04-01,Hydro,4885.889,GWh,4,2017
Colombia,Net Electricity Production,2017-04-01,Combustible Renewables,115.9096,GWh,4,2017
Colombia,Net Electricity Production,2017-04-01,Solar,0.0,GWh,4,2017
Colombia,Net Electricity Production,2017-04-01,Wind,0.4342,GWh,4,2017
Colombia,Net Electricity Production,2017-03-01,Hydro,4769.7494,GWh,3,2017
Colombia,Net Electricity Production,2017-03-01,Combustible Renewables,115.9647,GWh,3,2017
Colombia,Net Electricity Production,2017-03-01,Solar,0.0,GWh,3,2017
Colombia,Net Electricity Production,2017-02-01,Hydro,4375.0167,GWh,2,2017
Colombia,Net Electricity Production,2017-02-01,Combustible Renewables,115.9481,GWh,2,2017
Colombia,Net Electricity Production,2017-02-01,Solar,0.0,GWh,2,2017
Colombia,Net Electricity Production,2017-01-01,Hydro,4891.8052,GWh,1,2017
Colombia,Net Electricity Production,2017-01-01,Combustible Renewables,115.9629,GWh,1,2017
Colombia,Net Electricity Production,2017-01-01,Solar,0.0,GWh,1,2017
Colombia,Net Electricity Production,2016-12-01,Hydro,4798.2378,GWh,12,2016
Colombia,Net Electricity Production,2016-12-01,Combustible Renewables,118.5956,GWh,12,2016
Colombia,Net Electricity Production,2016-12-01,Solar,0.7107,GWh,12,2016
Colombia,Net Electricity Production,2016-12-01,Wind,1.529,GWh,12,2016
Colombia,Net Electricity Production,2016-11-01,Hydro,4519.1294,GWh,11,2016
Colombia,Net Electricity Production,2016-11-01,Combustible Renewables,118.5946,GWh,11,2016
Colombia,Net Electricity Production,2016-11-01,Solar,0.6971,GWh,11,2016
Colombia,Net Electricity Production,2016-11-01,Wind,1.0548,GWh,11,2016
Colombia,Net Electricity Production,2016-10-01,Hydro,4385.7892,GWh,10,2016
Colombia,Net Electricity Production,2016-10-01,Combustible Renewables,118.6406,GWh,10,2016
Colombia,Net Electricity Production,2016-10-01,Solar,0.7538,GWh,10,2016
Colombia,Net Electricity Production,2016-10-01,Wind,1.4158,GWh,10,2016
Colombia,Net Electricity Production,2016-09-01,Hydro,4579.3604,GWh,9,2016
Colombia,Net Electricity Production,2016-09-01,Combustible Renewables,118.6288,GWh,9,2016
Colombia,Net Electricity Production,2016-09-01,Solar,0.7616,GWh,9,2016
Colombia,Net Electricity Production,2016-09-01,Wind,3.2688,GWh,9,2016
Colombia,Net Electricity Production,2016-08-01,Hydro,4632.2164,GWh,8,2016
Colombia,Net Electricity Production,2016-08-01,Combustible Renewables,118.6397,GWh,8,2016
Colombia,Net Electricity Production,2016-08-01,Solar,0.7804,GWh,8,2016
Colombia,Net Electricity Production,2016-08-01,Wind,5.5746,GWh,8,2016
Colombia,Net Electricity Production,2016-07-01,Hydro,4505.5114,GWh,7,2016
Colombia,Net Electricity Production,2016-07-01,Combustible Renewables,118.5975,GWh,7,2016
Colombia,Net Electricity Production,2016-07-01,Solar,0.6582,GWh,7,2016
Colombia,Net Electricity Production,2016-07-01,Wind,6.888,GWh,7,2016
Colombia,Net Electricity Production,2016-06-01,Hydro,4186.5048,GWh,6,2016
Colombia,Net Electricity Production,2016-06-01,Combustible Renewables,118.5756,GWh,6,2016
Colombia,Net Electricity Production,2016-06-01,Solar,0.6313,GWh,6,2016
Colombia,Net Electricity Production,2016-06-01,Wind,5.8019,GWh,6,2016
Colombia,Net Electricity Production,2016-05-01,Hydro,4384.0865,GWh,5,2016
Colombia,Net Electricity Production,2016-05-01,Combustible Renewables,118.5666,GWh,5,2016
Colombia,Net Electricity Production,2016-05-01,Solar,0.6468,GWh,5,2016
Colombia,Net Electricity Production,2016-05-01,Wind,3.9548,GWh,5,2016
Colombia,Net Electricity Production,2016-04-01,Hydro,3375.3304,GWh,4,2016
Colombia,Net Electricity Production,2016-04-01,Combustible Renewables,118.6527,GWh,4,2016
Colombia,Net Electricity Production,2016-04-01,Solar,0.6877,GWh,4,2016
Colombia,Net Electricity Production,2016-04-01,Wind,4.0251,GWh,4,2016
Colombia,Net Electricity Production,2016-03-01,Hydro,2550.8264,GWh,3,2016
Colombia,Net Electricity Production,2016-03-01,Combustible Renewables,118.6584,GWh,3,2016
Colombia,Net Electricity Production,2016-03-01,Solar,0.8173,GWh,3,2016
Colombia,Net Electricity Production,2016-03-01,Wind,5.4721,GWh,3,2016
Colombia,Net Electricity Production,2016-02-01,Hydro,2889.909,GWh,2,2016
Colombia,Net Electricity Production,2016-02-01,Combustible Renewables,118.6402,GWh,2,2016
Colombia,Net Electricity Production,2016-02-01,Solar,0.7406,GWh,2,2016
Colombia,Net Electricity Production,2016-02-01,Wind,5.8644,GWh,2,2016
Colombia,Net Electricity Production,2016-01-01,Hydro,2866.7274,GWh,1,2016
Colombia,Net Electricity Production,2016-01-01,Combustible Renewables,118.6229,GWh,1,2016
Colombia,Net Electricity Production,2016-01-01,Solar,0.8766,GWh,1,2016
Colombia,Net Electricity Production,2016-01-01,Wind,4.8047,GWh,1,2016
Colombia,Net Electricity Production,2015-12-01,Hydro,3279.061,GWh,12,2015
Colombia,Net Electricity Production,2015-12-01,Combustible Renewables,114.069,GWh,12,2015
Colombia,Net Electricity Production,2015-12-01,Solar,0.878,GWh,12,2015
Colombia,Net Electricity Production,2015-12-01,Wind,6.58,GWh,12,2015
Colombia,Net Electricity Production,2015-11-01,Hydro,3246.676,GWh,11,2015
Colombia,Net Electricity Production,2015-11-01,Combustible Renewables,105.531,GWh,11,2015
Colombia,Net Electricity Production,2015-11-01,Solar,0.648,GWh,11,2015
Colombia,Net Electricity Production,2015-11-01,Wind,4.217,GWh,11,2015
Colombia,Net Electricity Production,2015-10-01,Hydro,3383.799,GWh,10,2015
Colombia,Net Electricity Production,2015-10-01,Combustible Renewables,115.856,GWh,10,2015
Colombia,Net Electricity Production,2015-10-01,Solar,0.688,GWh,10,2015
Colombia,Net Electricity Production,2015-10-01,Wind,3.605,GWh,10,2015
Colombia,Net Electricity Production,2015-09-01,Hydro,4027.145,GWh,9,2015
Colombia,Net Electricity Production,2015-09-01,Combustible Renewables,106.575,GWh,9,2015
Colombia,Net Electricity Production,2015-09-01,Solar,0.745,GWh,9,2015
Colombia,Net Electricity Production,2015-09-01,Wind,3.889,GWh,9,2015
Colombia,Net Electricity Production,2015-08-01,Hydro,4572.769,GWh,8,2015
Colombia,Net Electricity Production,2015-08-01,Combustible Renewables,107.426,GWh,8,2015
Colombia,Net Electricity Production,2015-08-01,Solar,0.75,GWh,8,2015
Colombia,Net Electricity Production,2015-08-01,Wind,5.856,GWh,8,2015
Colombia,Net Electricity Production,2015-07-01,Hydro,4401.239,GWh,7,2015
Colombia,Net Electricity Production,2015-07-01,Combustible Renewables,110.106,GWh,7,2015
Colombia,Net Electricity Production,2015-07-01,Solar,0.75,GWh,7,2015
Colombia,Net Electricity Production,2015-07-01,Wind,7.075,GWh,7,2015
Colombia,Net Electricity Production,2015-06-01,Hydro,4136.213,GWh,6,2015
Colombia,Net Electricity Production,2015-06-01,Combustible Renewables,108.211,GWh,6,2015
Colombia,Net Electricity Production,2015-06-01,Solar,0.697,GWh,6,2015
Colombia,Net Electricity Production,2015-06-01,Wind,7.014,GWh,6,2015
Colombia,Net Electricity Production,2015-05-01,Hydro,4206.67,GWh,5,2015
Colombia,Net Electricity Production,2015-05-01,Combustible Renewables,100.754,GWh,5,2015
Colombia,Net Electricity Production,2015-05-01,Solar,0.67,GWh,5,2015
Colombia,Net Electricity Production,2015-05-01,Wind,6.296,GWh,5,2015
Colombia,Net Electricity Production,2015-04-01,Hydro,4352.938,GWh,4,2015
Colombia,Net Electricity Production,2015-04-01,Combustible Renewables,106.82,GWh,4,2015
Colombia,Net Electricity Production,2015-04-01,Solar,0.56,GWh,4,2015
Colombia,Net Electricity Production,2015-04-01,Wind,6.174,GWh,4,2015
Colombia,Net Electricity Production,2015-03-01,Hydro,4317.805,GWh,3,2015
Colombia,Net Electricity Production,2015-03-01,Combustible Renewables,105.937,GWh,3,2015
Colombia,Net Electricity Production,2015-03-01,Solar,0.665,GWh,3,2015
Colombia,Net Electricity Production,2015-03-01,Wind,6.381,GWh,3,2015
Colombia,Net Electricity Production,2015-02-01,Hydro,4082.267,GWh,2,2015
Colombia,Net Electricity Production,2015-02-01,Combustible Renewables,102.804,GWh,2,2015
Colombia,Net Electricity Production,2015-02-01,Solar,0.831,GWh,2,2015
Colombia,Net Electricity Production,2015-02-01,Wind,4.848,GWh,2,2015
Colombia,Net Electricity Production,2015-01-01,Hydro,3931.459,GWh,1,2015
Colombia,Net Electricity Production,2015-01-01,Combustible Renewables,102.525,GWh,1,2015
Colombia,Net Electricity Production,2015-01-01,Solar,1.065,GWh,1,2015
Colombia,Net Electricity Production,2015-01-01,Wind,5.562,GWh,1,2015
Colombia,Net Electricity Production,2014-12-01,Hydro,4180.456,GWh,12,2014
Colombia,Net Electricity Production,2014-12-01,Combustible Renewables,112.405,GWh,12,2014
Colombia,Net Electricity Production,2014-12-01,Solar,0.878,GWh,12,2014
Colombia,Net Electricity Production,2014-12-01,Wind,5.174,GWh,12,2014
Colombia,Net Electricity Production,2014-11-01,Hydro,4197.121,GWh,11,2014
Colombia,Net Electricity Production,2014-11-01,Combustible Renewables,105.396,GWh,11,2014
Colombia,Net Electricity Production,2014-11-01,Solar,0.648,GWh,11,2014
Colombia,Net Electricity Production,2014-11-01,Wind,3.711,GWh,11,2014
Colombia,Net Electricity Production,2014-10-01,Hydro,4072.668,GWh,10,2014
Colombia,Net Electricity Production,2014-10-01,Combustible Renewables,110.778,GWh,10,2014
Colombia,Net Electricity Production,2014-10-01,Solar,0.688,GWh,10,2014
Colombia,Net Electricity Production,2014-10-01,Wind,3.704,GWh,10,2014
Colombia,Net Electricity Production,2014-09-01,Hydro,4165.149,GWh,9,2014
Colombia,Net Electricity Production,2014-09-01,Combustible Renewables,107.583,GWh,9,2014
Colombia,Net Electricity Production,2014-09-01,Solar,0.745,GWh,9,2014
Colombia,Net Electricity Production,2014-09-01,Wind,4.5,GWh,9,2014
Colombia,Net Electricity Production,2014-08-01,Hydro,4058.878,GWh,8,2014
Colombia,Net Electricity Production,2014-08-01,Combustible Renewables,110.397,GWh,8,2014
Colombia,Net Electricity Production,2014-08-01,Solar,0.75,GWh,8,2014
Colombia,Net Electricity Production,2014-08-01,Wind,5.438,GWh,8,2014
Colombia,Net Electricity Production,2014-07-01,Hydro,4105.318,GWh,7,2014
Colombia,Net Electricity Production,2014-07-01,Combustible Renewables,110.281,GWh,7,2014
Colombia,Net Electricity Production,2014-07-01,Solar,0.75,GWh,7,2014
Colombia,Net Electricity Production,2014-07-01,Wind,8.713,GWh,7,2014
Colombia,Net Electricity Production,2014-06-01,Hydro,3513.389,GWh,6,2014
Colombia,Net Electricity Production,2014-06-01,Combustible Renewables,110.987,GWh,6,2014
Colombia,Net Electricity Production,2014-06-01,Solar,0.697,GWh,6,2014
Colombia,Net Electricity Production,2014-06-01,Wind,8.085,GWh,6,2014
Colombia,Net Electricity Production,2014-05-01,Hydro,3632.958,GWh,5,2014
Colombia,Net Electricity Production,2014-05-01,Combustible Renewables,97.937,GWh,5,2014
Colombia,Net Electricity Production,2014-05-01,Solar,0.67,GWh,5,2014
Colombia,Net Electricity Production,2014-05-01,Wind,6.211,GWh,5,2014
Colombia,Net Electricity Production,2014-04-01,Hydro,3615.005,GWh,4,2014
Colombia,Net Electricity Production,2014-04-01,Combustible Renewables,98.824,GWh,4,2014
Colombia,Net Electricity Production,2014-04-01,Solar,0.56,GWh,4,2014
Colombia,Net Electricity Production,2014-04-01,Wind,6.694,GWh,4,2014
Colombia,Net Electricity Production,2014-03-01,Hydro,4205.913,GWh,3,2014
Colombia,Net Electricity Production,2014-03-01,Combustible Renewables,100.687,GWh,3,2014
Colombia,Net Electricity Production,2014-03-01,Solar,0.665,GWh,3,2014
Colombia,Net Electricity Production,2014-03-01,Wind,6.189,GWh,3,2014
Colombia,Net Electricity Production,2014-02-01,Hydro,3598.26,GWh,2,2014
Colombia,Net Electricity Production,2014-02-01,Combustible Renewables,99.097,GWh,2,2014
Colombia,Net Electricity Production,2014-02-01,Solar,0.831,GWh,2,2014
Colombia,Net Electricity Production,2014-02-01,Wind,5.415,GWh,2,2014
Colombia,Net Electricity Production,2014-01-01,Hydro,3903.977,GWh,1,2014
Colombia,Net Electricity Production,2014-01-01,Combustible Renewables,99.721,GWh,1,2014
Colombia,Net Electricity Production,2014-01-01,Solar,1.065,GWh,1,2014
Colombia,Net Electricity Production,2014-01-01,Wind,5.648,GWh,1,2014
